model,game,run,source_file,round,outcome,value_pct,n_observations
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,10,receiver,0.0,3
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,11,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,11,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,12,sender,12.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,12,receiver,0.0,3
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,13,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,13,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,14,sender,0.0,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,14,receiver,,0
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,15,sender,12.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,15,receiver,0.0,3
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,16,sender,6.666666666666667,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,16,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,17,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,17,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,18,sender,0.0,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,18,receiver,,0
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,19,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,19,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,20,sender,2.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,20,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,21,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,21,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,22,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,22,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,23,sender,2.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,23,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,24,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,24,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,25,sender,20.833333333333336,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,25,receiver,0.0,5
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,26,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,26,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,27,sender,0.0,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,27,receiver,,0
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,28,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,28,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,29,sender,0.0,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,29,receiver,,0
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,30,sender,2.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,30,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,1,sender,31.666666666666664,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,1,receiver,0.0,8
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,2,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,2,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,3,sender,20.833333333333336,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,3,receiver,0.0,5
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,4,sender,12.5,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,4,receiver,0.0,3
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,5,sender,12.5,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,5,receiver,0.0,3
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,6,sender,0.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,6,receiver,,0
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,7,sender,20.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,7,receiver,0.0,5
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,8,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,8,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,9,sender,0.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,9,receiver,,0
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,10,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,10,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,11,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,11,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,12,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,12,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,13,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,13,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,14,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,14,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,15,sender,6.666666666666667,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,15,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,16,sender,0.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,16,receiver,,0
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,17,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,17,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,18,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,18,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,19,sender,10.833333333333334,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,19,receiver,0.0,3
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,20,sender,0.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,20,receiver,,0
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,21,sender,1.6666666666666667,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,21,receiver,33.33333333333333,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,22,sender,9.166666666666668,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,22,receiver,16.666666666666664,4
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,23,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,23,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,24,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,24,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,25,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,25,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,26,sender,8.333333333333332,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,26,receiver,0.0,2
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,27,sender,10.833333333333334,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,27,receiver,0.0,3
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,28,sender,4.166666666666666,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,28,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,29,sender,5.0,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,29,receiver,0.0,1
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,30,sender,12.5,12
Grok 4.3,TG,game_log2,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log2.json,30,receiver,0.0,3
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,1,sender,19.166666666666664,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,1,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,2,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,2,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,3,sender,7.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,3,receiver,0.0,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,4,sender,15.833333333333332,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,4,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,5,sender,15.0,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,5,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,6,sender,8.333333333333332,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,6,receiver,0.0,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,7,sender,12.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,7,receiver,0.0,3
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,8,sender,2.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,8,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,9,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,9,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,10,sender,16.666666666666664,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,10,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,11,sender,16.666666666666664,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,11,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,12,sender,16.666666666666664,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,12,receiver,0.0,4
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,13,sender,12.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,13,receiver,0.0,3
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,14,sender,8.333333333333332,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,14,receiver,0.0,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,15,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,15,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,16,sender,8.333333333333332,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,16,receiver,16.666666666666664,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,17,sender,8.333333333333332,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,17,receiver,0.0,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,18,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,18,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,19,sender,0.0,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,19,receiver,,0
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,20,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,20,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,21,sender,12.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,21,receiver,0.0,3
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,22,sender,12.5,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,22,receiver,0.0,3
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,23,sender,0.0,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,23,receiver,,0
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,24,sender,0.0,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,24,receiver,,0
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,25,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,25,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,26,sender,0.0,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,26,receiver,,0
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,27,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,27,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,28,sender,6.666666666666667,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,28,receiver,0.0,2
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,29,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,29,receiver,0.0,1
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,30,sender,4.166666666666666,12
Grok 4.3,TG,game_log3,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log3.json,30,receiver,0.0,1
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,1,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,2,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,3,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,4,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,5,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,6,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,7,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,8,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,9,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log1.json,10,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,1,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,2,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,3,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,4,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,5,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,6,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,7,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,8,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,9,cooperation,0.0,24
DeepSeek V4 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log2.json,10,cooperation,4.166666666666666,24
DeepSeek V4 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/091501_deepseek-v4-pro/data/game_log3.json,1,cooperation,0.0,24
